pincode,state,district,district_tamil,taluk,taluk_count,district_ambiguous,post_office,lat,lon
638116,TN,Erode,ஈரோடு,Perundurai,2,no,Kanjikovil So,11.3836,77.5869
638151,TN,Erode,ஈரோடு,Kodumudi,1,yes,Kodumudi So,11.0491,77.8511
638152,TN,Erode,ஈரோடு,Kodumudi,1,no,Unjalur So,11.1077,77.8582
638153,TN,Erode,ஈரோடு,Modakkurichi,1,no,Ganapathipalayam So,11.2362,77.8003
638154,TN,Erode,ஈரோடு,Kodumudi,1,no,Pasur So,11.1751,77.8594
638181,TN,Namakkal,நாமக்கல்,Paramathi-Velur,1,no,Pothanur S.O,11.1318,77.9885
638182,TN,Namakkal,நாமக்கல்,Paramathi-Velur,1,no,Velur (Namakkal) S.O,11.1254,78.0728
638183,TN,Namakkal,நாமக்கல்,Kumarapalayam,1,yes,Komarapalayam S.O,11.4296,77.7250
638301,TN,Erode,ஈரோடு,Erode,2,no,Bhavani Ho,11.4469,77.6796
638311,TN,Erode,ஈரோடு,Bhavani,2,no,Ammapettai So,11.6805,77.7659
638312,TN,Erode,ஈரோடு,Bhavani,2,yes,Jambai So,11.5045,77.6229
638313,TN,Erode,ஈரோடு,Gobichettipalayam,1,no,Kugalur So,11.5004,77.5311
638314,TN,Erode,ஈரோடு,Anthiyur,2,no,Olagadam So,11.5259,77.6486
638315,TN,Erode,ஈரோடு,Anthiyur,2,no,Sakthinagar So,11.4615,77.5569
638316,TN,Erode,ஈரோடு,Bhavani,2,no,Vasavi College So,11.4161,77.6757
638401,TN,Erode,ஈரோடு,Sathyamangalam,3,yes,Sathyamangalam So,11.5487,77.2197
638402,TN,Erode,ஈரோடு,Sathyamangalam,2,no,Rangasamudram So,11.5053,77.2263
638451,TN,Erode,ஈரோடு,Sathyamangalam,1,yes,Bhavanisagar So,11.4759,77.1296
638452,TN,Erode,ஈரோடு,Gobichettipalayam,1,no,Gobichettipalayam Ho,11.4557,77.4209
638453,TN,Erode,ஈரோடு,Gobichettipalayam,1,no,Karattadipalayam So,11.5398,77.4258
638454,TN,Erode,ஈரோடு,Gobichettipalayam,2,no,Kasipalayam So Erode,11.4557,77.2764
638455,TN,Erode,ஈரோடு,Bhavani,4,yes,Kavindapadi So,11.4373,77.5453
638456,TN,Erode,ஈரோடு,Nambiyur,1,no,Kolappalur So Erode,11.3760,77.4109
638457,TN,Erode,ஈரோடு,Nambiyur,1,no,Kurumandur So,11.4450,77.3424
638458,TN,Erode,ஈரோடு,Nambiyur,3,yes,Nambiyur So,11.3957,77.3003
638459,TN,Erode,ஈரோடு,Sathyamangalam,4,yes,Punjai Puliampatti So,11.3346,77.1671
638460,TN,Tiruppur,திருப்பூர்,Avinashi,4,yes,Savakattupalayam So,11.3010,77.2577
638461,TN,Erode,ஈரோடு,Thalavadi,2,no,Talavadi So,11.7712,76.9203
638462,TN,Erode,ஈரோடு,Nambiyur,1,yes,Vemandampalayam So,11.3459,77.2638
638476,TN,Erode,ஈரோடு,Gobichettipalayam,2,no,Gobichettipalayam South So,11.5662,77.4300
638501,TN,Erode,ஈரோடு,Anthiyur,3,no,Anthiyur So,11.2385,77.4532
638502,TN,Erode,ஈரோடு,Anthiyur,2,no,Athani So Erode,11.5336,77.5208
638503,TN,Erode,ஈரோடு,Sathyamangalam,2,no,Dasappagoundenpudur So,11.6257,77.3284
638504,TN,Erode,ஈரோடு,Anthiyur,1,no,Guruvareddiyur So,11.7299,77.6935
638505,TN,Erode,ஈரோடு,Gobichettipalayam,2,yes,Kallipatti So,11.5247,77.4455
638506,TN,Erode,ஈரோடு,Gobichettipalayam,1,no,Thuckanaickenpalayam So,11.4986,77.3479
638656,TN,Tiruppur,திருப்பூர்,Dharapuram,1,no,Dharapuram Ho,10.7328,77.5262
638657,TN,Tiruppur,திருப்பூர்,Dharapuram,1,no,Ellisnagar So,10.6984,77.3748
638660,TN,Tiruppur,திருப்பூர்,Dharapuram,3,no,Koduvoi So,10.9431,77.4802
638661,TN,Tiruppur,திருப்பூர்,Dharapuram,1,no,Kolathupalayam So,10.7615,77.5699
638672,TN,Tiruppur,திருப்பூர்,Dharapuram,1,no,Dalavoipatnam So,10.6757,77.4843
638673,TN,Tiruppur,திருப்பூர்,Dharapuram,1,no,Kolinjivadi So,10.6127,77.5224
638701,TN,Tiruppur,திருப்பூர்,Kangeyam,2,no,Kangayam So,10.9261,77.5682
638702,TN,Tiruppur,திருப்பூர்,Dharapuram,1,no,Kundadam So,10.8670,77.4082
638703,TN,Tiruppur,திருப்பூர்,Kangeyam,2,no,Udhiyur So,10.8855,77.4643
638706,TN,Tiruppur,திருப்பூர்,Dharapuram,2,no,Sankarandampalayam So,10.8920,77.6040
638751,TN,Tiruppur,திருப்பூர்,Uthukuli,2,yes,Uttukuli So,11.1652,77.4908
638752,TN,Tiruppur,திருப்பூர்,Uthukuli,2,yes,Uttukuli Rs So,11.1702,77.4202
638812,TN,Tiruppur,திருப்பூர்,Uthukuli,1,no,Chengapalli So,11.1970,77.4243
639001,TN,Karur,கரூர்,Karur,1,no,Karur H.O,10.9602,78.0827
639002,TN,Karur,கரூர்,Pugalur,4,no,Sengunthapuram S.O,10.8800,77.9500
639003,TN,Karur,கரூர்,Karur,2,yes,Tirumanilaiyur S.O,10.9400,78.0500
639004,TN,Karur,கரூர்,Karur,2,no,Pasupathipalayam S.O,11.0400,78.1200
639005,TN,Karur,கரூர்,Karur,1,no,Thanthonimalai S.O,10.9416,78.0911
639006,TN,Karur,கரூர்,Manmangalam,1,no,Vengamedu S.O,11.0300,78.0700
639007,TN,Karur,கரூர்,Karur,1,no,Karur Collectorate S.O,10.8900,78.1200
639008,TN,Karur,கரூர்,Manmangalam,1,no,Andankoil S.O,10.9900,78.0300
639101,TN,Tiruchirappalli,திருச்சிராப்பள்ளி,Srirangam,1,no,Andanallur So,10.8554,78.6004
639102,TN,Karur,கரூர்,Krishnarayapuram,1,no,Krishnarayapuram S.O,10.8400,78.2000
639103,TN,Tiruchirappalli,திருச்சிராப்பள்ளி,Srirangam,2,yes,Kulumani So,10.8300,78.5700
639104,TN,Karur,கரூர்,Kulithalai,1,no,Kulittalai H.O,10.9400,78.4200
639105,TN,Karur,கரூர்,Krishnarayapuram,2,no,Lalapet S.O,10.9000,78.3000
639107,TN,Karur,கரூர்,Kulithalai,1,no,Marudur S.O,10.8800,78.4500
639108,TN,Karur,கரூர்,Krishnarayapuram,1,no,Mayanur S.O,10.9000,78.2200
639109,TN,Karur,கரூர்,Kadavur,2,no,Moolapatti S.O,10.8471,77.9716
639110,TN,Karur,கரூர்,Kulithalai,1,no,Nungavaram S.O,10.8100,78.5300
639111,TN,Karur,கரூர்,Aravakurichi,2,no,Paramathi (Karur) S.O,10.9100,77.9100
639112,TN,Tiruchirappalli,திருச்சிராப்பள்ளி,Srirangam,1,no,Pettavaithalai So,10.8916,78.5118
639113,TN,Karur,கரூர்,Pugalur,2,no,Pugalur Sugar Factory S.O,11.0600,78.0500
639114,TN,Karur,கரூர்,Manmangalam,2,no,Puliyur Cement Factory S.O,10.9800,78.1500
639115,TN,Tiruchirappalli,திருச்சிராப்பள்ளி,Srirangam,1,no,Tirupparaithurai So,10.8665,78.5832
639116,TN,Karur,கரூர்,Manmangalam,1,no,Vangal S.O,11.0300,78.1100
639117,TN,Karur,கரூர்,Pugalur,1,no,Velayuthampalayam S.O,11.0800,77.9800
639118,TN,Karur,கரூர்,Karur,1,no,Velliyanai S.O,10.8600,78.1200
639119,TN,Karur,கரூர்,Krishnarayapuram,2,no,Panjapatti S.O,10.8500,78.3700
639120,TN,Karur,கரூர்,Kulithalai,3,no,Vaiganallur S.O,10.7700,78.3900
639136,TN,Karur,கரூர்,,0,no,Kagtithapuram S.O,11.0400,78.0000
639201,TN,Karur,கரூர்,Aravakurichi,2,yes,Aravakurichi S.O,10.7754,77.9089
639202,TN,Karur,கரூர்,Aravakurichi,1,yes,Chinnadharapuram S.O,10.7367,77.5323
639203,TN,Karur,கரூர்,Pugalur,1,yes,Isanatham S.O,10.6800,77.9800
639205,TN,Karur,கரூர்,Aravakurichi,1,no,Pallapatti S.O (Karur),10.6500,77.8600
639206,TN,Karur,கரூர்,Aravakurichi,2,no,Tennilai S.O,10.9100,77.8100
639207,TN,Karur,கரூர்,Aravakurichi,1,no,Pallapatti Bazaar S.O,10.7400,77.8500
641001,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore South,1,no,Coimbatore Ho,11.0000,76.9632
641002,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Rathinasabapathy Puram Ho,11.0100,76.9510
641003,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Lawley Road So,11.0110,76.9352
641004,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Peelamedu So,11.0142,76.5948
641005,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore South,1,no,Singanallur So,10.9999,77.0308
641006,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Ganapathy So,11.0476,76.9669
641007,TN,Coimbatore,கோயம்புத்தூர்,Perur,1,no,Sbinstitute So,11.0105,76.9309
641008,TN,Coimbatore,கோயம்புத்தூர்,Perur,1,no,Coimbatore Ukkadam So,10.9322,76.9489
641009,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Ramnagar Coimbatore So,11.0110,76.9661
641010,TN,Coimbatore,கோயம்புத்தூர்,Perur,2,no,Perur So Coimbatore,10.9690,76.8616
641011,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Saibaba Mission So,11.0262,76.9474
641012,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Gandhipuram So Coimbatore,11.0210,76.9663
641013,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Govtcollege Of Technology So,11.0207,76.9363
641014,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Coimbatore Aerodrome So,11.0200,77.0300
641015,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore South,1,no,Uppilipalayam So,11.0071,77.0229
641016,TN,Coimbatore,கோயம்புத்தூர்,Sulur,1,no,Ondipudur So,11.0059,77.0471
641017,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Vadamadurai Kurudampalayam So,11.0859,76.9168
641018,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Coimbatore Collectorate So,11.0020,76.9666
641019,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Coimbatore Press Colony So,11.1969,76.9604
641020,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Sri Ramakrishna Vidyalaya So,11.1535,76.9202
641021,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Coimbatore Industrial Estate So,10.9230,76.9829
641022,TN,Coimbatore,கோயம்புத்தூர்,Annur,1,no,Nggo Colony So,11.1019,76.9538
641023,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Podanur Newtown So,10.9640,76.9858
641024,TN,Coimbatore,கோயம்புத்தூர்,Madukkari,1,no,Sundarapuram So,10.9579,76.9882
641025,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Velandipalayam So,11.0403,76.9241
641026,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,2,no,Komarapalayam Coimbatore So,10.9883,76.9359
641027,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Rathinapuri So,11.0268,76.9679
641028,TN,Coimbatore,கோயம்புத்தூர்,Annur,2,no,Sowripalayam So,11.0115,77.0022
641029,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Gnanambika Mills So,11.0739,76.9547
641030,TN,Coimbatore,கோயம்புத்தூர்,Annur,2,no,Kavundampalayam Colony So,11.0446,76.9378
641031,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Narasimhanaickenpalayam So,11.1055,76.9434
641032,TN,Coimbatore,கோயம்புத்தூர்,Madukkari,1,no,Othakkalmandapam So,10.8421,77.0081
641033,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Neelikonampalayam So,11.0111,77.0362
641034,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Tudiyalur So,11.0811,76.9440
641035,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,2,no,Saravanampatti So,11.0753,77.0027
641036,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Nanjundapuram So,10.9755,76.9947
641037,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Pappanaickenpalayam So,11.0179,76.9844
641038,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Kuppakonanpudur So,11.0182,76.9580
641039,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Telungupalayam So,11.1812,77.0798
641040,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Ndc Kpcolony So,11.0420,76.9498
641041,TN,Coimbatore,கோயம்புத்தூர்,Annur,2,no,Pappanaickenpudur So,11.0198,76.9220
641042,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Kovaipudur So,10.9577,76.9231
641043,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Sahs College So,11.0198,76.9516
641044,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Siddhapudur So,11.0174,76.9844
641045,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,2,no,Krishnaswamy Nagar So,11.0112,77.0362
641046,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Bharathiyar University So,11.2497,76.7807
641047,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Jothipuram So,11.1619,76.9473
641048,TN,Coimbatore,கோயம்புத்தூர்,Annur,2,no,Kalapatti So,11.0969,77.0705
641049,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,1,no,Chinnavedampatti So,11.0611,76.9852
641050,TN,Coimbatore,கோயம்புத்தூர்,Madukkari,1,no,Malumichampatti So,11.0429,77.1139
641051,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Cheranmaanagar So,11.0554,77.0161
641062,TN,Coimbatore,கோயம்புத்தூர்,Sulur,1,no,Sinniampalayam So,11.0561,77.0635
641063,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Ndc Coimbatore Ho,11.0000,76.9632
641101,TN,Coimbatore,கோயம்புத்தூர்,Perur,1,no,Alandurai So,10.9623,76.8160
641103,TN,Coimbatore,கோயம்புத்தூர்,Sulur,1,no,Irugur So,11.0084,77.0745
641104,TN,Coimbatore,கோயம்புத்தூர்,Mettupalayam,1,no,Karamadai So,11.2486,76.9823
641105,TN,Coimbatore,கோயம்புத்தூர்,Madukkari,2,no,Madukkarai So,10.8824,76.9560
641107,TN,Coimbatore,கோயம்புத்தூர்,Annur,2,no,Sarkarsamakulam So,11.1819,77.0296
641108,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore North,2,no,Tadagam So,11.0700,76.8819
641109,TN,Coimbatore,கோயம்புத்தூர்,Perur,2,no,Thondamuthur So,10.9808,76.7917
641110,TN,Coimbatore,கோயம்புத்தூர்,Annur,1,no,Vaiyampalayam So,11.1190,76.9795
641111,TN,Coimbatore,கோயம்புத்தூர்,Madukkari,1,no,Vellalore So,11.0060,76.9690
641112,TN,Coimbatore,கோயம்புத்தூர்,Coimbatore South,2,no,Amritanagar So,10.8997,76.9004
641113,TN,Coimbatore,கோயம்புத்தூர்,Mettupalayam,1,no,Seeliyur So,11.2451,76.8795
641114,TN,Coimbatore,கோயம்புத்தூர்,Perur,1,no,Karunyanagar So,10.9434,76.7160
641201,TN,Coimbatore,கோயம்புத்தூர்,Madukkari,3,no,Chettipalayam So,10.8772,77.1001
641202,TN,Coimbatore,கோயம்புத்தூர்,Kinathukadavu,1,no,Vadasithur S.O,10.8362,77.0841
641301,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Mettupalayam Ho,11.2926,76.9402
641302,TN,Coimbatore,கோயம்புத்தூர்,Mettupalayam,2,yes,Sirumugai So,11.2947,77.0207
641305,TN,Coimbatore,கோயம்புத்தூர்,Mettupalayam,1,no,Mahadevapuram So,11.3316,76.9602
641401,TN,Coimbatore,கோயம்புத்தூர்,Sulur,2,yes,Kangayampalayam So,11.0252,77.1535
641402,TN,Coimbatore,கோயம்புத்தூர்,Sulur,1,no,Sulur So,11.0253,77.1258
641407,TN,Coimbatore,கோயம்புத்தூர்,Sulur,1,no,Arasur So,11.0844,77.1169
641601,TN,Tiruppur,திருப்பூர்,,0,no,Tirupur Ho,11.1079,77.3409
641602,TN,Tiruppur,திருப்பூர்,Tiruppurnorth,1,no,Tirupur North So,11.1064,77.3329
641603,TN,Tiruppur,திருப்பூர்,Kangeyam,1,no,Gandhinagar So,11.1180,77.3108
641604,TN,Tiruppur,திருப்பூர்,Kangeyam,2,no,Tirupur Bazaar So,11.0247,77.4982
641605,TN,Tiruppur,திருப்பூர்,Tiruppursouth,3,no,Veerapandi So,11.0180,77.3540
641606,TN,Tiruppur,திருப்பூர்,Tiruppursouth,3,no,Vijayapuram So,11.0993,77.4401
641607,TN,Tiruppur,திருப்பூர்,Dharapuram,2,no,Tirupur East So,11.1187,77.3741
641652,TN,Tiruppur,திருப்பூர்,Tiruppurnorth,1,no,Anuppapalayam So,11.1438,77.3048
641653,TN,Coimbatore,கோயம்புத்தூர்,Annur,2,yes,Annur So,11.2187,77.0991
641654,TN,Tiruppur,திருப்பூர்,Avinashi,1,no,Avanashi So,11.2253,77.2707
641655,TN,Tiruppur,திருப்பூர்,Avinashi,1,no,Cheyur So,8.7792,77.4250
641658,TN,Tiruppur,திருப்பூர்,Palladam,2,yes,Karadibavi So,10.9067,77.2184
641659,TN,Coimbatore,கோயம்புத்தூர்,Sulur,1,no,Karumathampatti So,11.1645,77.1129
641662,TN,Tiruppur,திருப்பூர்,Palladam,1,no,Kuppusamynaidupuram So,10.9827,77.2240
641663,TN,Tiruppur,திருப்பூர்,Palladam,3,no,Mangalam So,11.0749,77.1931
641664,TN,Tiruppur,திருப்பூர்,Palladam,1,no,Palladam So,10.9568,77.2387
641665,TN,Tiruppur,திருப்பூர்,Avinashi,4,yes,Pallikalipalayam So,11.0457,77.4338
641666,TN,Tiruppur,திருப்பூர்,Tiruppurnorth,4,no,Perumanallur So,11.1887,77.3403
641667,TN,Tiruppur,திருப்பூர்,Palladam,2,no,Pongalur So,10.9729,77.3698
641668,TN,Coimbatore,கோயம்புத்தூர்,Palladam,2,yes,Somanur So,11.0993,77.2131
641669,TN,Coimbatore,கோயம்புத்தூர்,Sulur,1,no,Sultanpet So,11.4467,77.6943
641670,TN,Tiruppur,திருப்பூர்,Avinashi,2,yes,Karavalur So,11.2116,77.1952
641671,TN,Coimbatore,கோயம்புத்தூர்,Sulur,2,yes,Kettanur So,10.8049,77.2384
641687,TN,Tiruppur,திருப்பூர்,Tiruppursouth,1,no,Iduvampalayam So,11.0925,77.3123
641697,TN,Coimbatore,கோயம்புத்தூர்,Annur,2,yes,Pogalur So,11.2162,77.0705
642001,TN,Coimbatore,கோயம்புத்தூர்,Pollachi,1,no,Pollachi H.O,10.6711,76.9945
642002,TN,Coimbatore,கோயம்புத்தூர்,Pollachi,1,no,Mahalinga Puram S.O,10.6693,77.0125
642003,TN,Coimbatore,கோயம்புத்தூர்,Pollachi,1,no,Makkinaicken Patti S.O,10.6561,77.0340
642004,TN,Coimbatore,கோயம்புத்தூர்,Pollachi,1,no,Uthukuli Zamin S.O,10.6516,76.9790
642005,TN,Coimbatore,கோயம்புத்தூர்,Pollachi,1,no,Zamin Muthur S.O,10.6773,76.9694
642006,TN,Coimbatore,கோயம்புத்தூர்,Pollachi,1,no,Suleeswaran Patti S.O,10.6467,77.0073
642007,TN,Coimbatore,கோயம்புத்தூர்,Anaimalai,1,no,Angalakurichi S.O,10.4804,76.9786
642101,TN,Coimbatore,கோயம்புத்தூர்,Anaimalai,1,no,Aliyar Nagar S.O,10.4863,76.9669
642102,TN,Tiruppur,திருப்பூர்,Udumalaipettai,1,no,Amaravathi Nagar S.O,10.4256,77.2665
642103,TN,Coimbatore,கோயம்புத்தூர்,Anaimalai,1,no,Ambarampalayam S.O,10.6337,76.9407
642104,TN,Coimbatore,கோயம்புத்தூர்,Anaimalai,1,no,Anaimalai S.O,10.5814,76.9334
642105,TN,Coimbatore,கோயம்புத்தூர்,Valparai,1,no,Water Falls Estate S.O,10.4135,76.9964
642106,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Cinchona S.O,10.6126,76.9465
642107,TN,Coimbatore,கோயம்புத்தூர்,Pollachi,1,no,Gomangalam S.O,10.6219,77.1485
642108,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Iyerpadi S.O,10.6573,77.0107
642109,TN,Coimbatore,கோயம்புத்தூர்,Kinathukadavu,1,no,Kinathukadavoo S.O,10.7858,77.0319
642110,TN,Coimbatore,கோயம்புத்தூர்,Kinathukadavu,2,no,Kovilpalayam S.O,10.7464,77.0193
642111,TN,Tiruppur,திருப்பூர்,Madathukulam,1,no,Krishnapuram S.O (Coimbatore),10.6354,77.2986
642112,TN,Tiruppur,திருப்பூர்,Udumalaipettai,1,no,Kurichikottai S.O,11.0770,77.5185
642113,TN,Tiruppur,திருப்பூர்,Madathukulam,1,yes,Madathukulam S.O,10.5528,77.3636
642114,TN,Coimbatore,கோயம்புத்தூர்,Anaimalai,1,no,Malayandipattinam S.O,10.5407,76.9833
642117,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Mudis S.O,10.2775,76.9267
642120,TN,Coimbatore,கோயம்புத்தூர்,Pollachi,2,yes,Negamam S.O,10.7339,77.1187
642122,TN,Tiruppur,திருப்பூர்,Udumalaipettai,1,no,Pulankinar S.O,10.6086,77.2160
642123,TN,Coimbatore,கோயம்புத்தூர்,Anaimalai,2,no,Samathur S.O,10.5910,77.0140
642125,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Sholayar Nagar S.O,10.3016,76.8774
642126,TN,Tiruppur,திருப்பூர்,Udumalaipettai,1,no,Udamalpet H.O,10.5946,77.2439
642127,TN,Coimbatore,கோயம்புத்தூர்,,0,no,Valparai S.O,10.3294,76.9567
642128,TN,Tiruppur,திருப்பூர்,Udumalaipettai,1,no,Venkatesa Mills S.O,10.5773,77.2753
642129,TN,Coimbatore,கோயம்புத்தூர்,Anaimalai,1,no,Vettaikaran Pudur S.O,10.5657,76.9205
